cast_id,character,credit_id,gender,cast_id,name,order,profile_part
9,Reggie,52fe463f9251416c75072223,2,97939,Reggie Bannister,1,/4ayBwRs64wGiCpj2HXHGw3HIO9K.jpg
3,The Tall Man,52fe463f9251416c7507220b,2,79584,Angus Scrimm,2,/tBDDTCXXybeyzDmFwAuPCb6ePCT.jpg
5,Liz,52fe463f9251416c75072213,1,87127,Paula Irvine,3,
6,Alchemy,52fe463f9251416c75072217,1,41978,Samantha Phillips,4,/pB63iEL64HPuNI31ka7wWJzoVeg.jpg
7,Father Meyers,52fe463f9251416c7507221b,2,87128,Kenneth Tigar,5,/sSdACkgPQYBJVQnd8B6uWpQPjMY.jpg
19,Grandma,57f047dcc3a3683f720060f4,0,1687700,Ruth C. Engel,6,
8,Mortician,52fe463f9251416c7507221f,0,87129,Mark Anthony Major,7,
10,Jeri Reynolds,52fe463f9251416c75072227,1,31714,Stacey Travis,8,/peARleY7mDjxph4fFfeWnV4LMFe.jpg
20,Young Mike,57f047ed92514159de00689a,0,58240,A. Michael Baldwin,9,/gGOWFGVokrYR6u36CKrb24OwdQT.jpg
18,Background Player,54b8e692c3a36814110010f5,0,1414115,Irene Korman,10,
21,Background Player,57f047fd92514141ee00b418,2,152995,Troy Fromin,11,
22,Hooded Dwarf (uncredited),57f0480dc3a3683fac00668d,2,12662,Phil Fondacaro,12,/3Ao8VPvlytIm3DWFffdSPxwxFdC.jpg
23,Hooded Dwarf (uncredited),57f0481892514141db00a6d6,2,1471,Ed Gale,13,/nT29IOEnFLknnx1MccIiPug014d.jpg
2,Denise Lambert,52fe47a3c3a368484e0d201d,1,5183,Brigitte Auber,0,/yopJUGz9G5bbJKMRQnC6R27SXtc.jpg
3,Jules Hermenault,52fe47a3c3a368484e0d2021,2,12268,Jean Brochard,1,/9LZT05aYgKzeT94k5eeGJpTxV0f.jpg
4,Le professeur Bertelin,52fe47a3c3a368484e0d2025,2,553626,René Blancard,2,/vh1px6ibfidqLZackcu9dSb91jV.jpg
5,Milou,52fe47a3c3a368484e0d2029,0,24684,Paul Frankeur,3,/eZIlxKZY4Q7raxVaYDOYWYctMYH.jpg
6,Mademoiselle Perrier,52fe47a3c3a368484e0d202d,0,37462,Sylvie,4,/dDBLIqQ3juohC6Jso0qNfOHX4mL.jpg
7,Malingret,52fe47a3c3a368484e0d2031,0,994184,Georgius,5,
8,le chanteur,52fe47a3c3a368484e0d2035,0,235867,Jean Bretonnière,6,
9,un camelot,52fe47a3c3a368484e0d2039,2,114346,Edmond Ardisson,7,/5oxSemh1Rb239rGfbTLjzMerzsW.jpg
10,un examinateur,52fe47a3c3a368484e0d203d,2,932559,Robert Moor,8,
11,un journaliste,52fe47a3c3a368484e0d2041,0,994185,Jacques Tarride,9,
2,Virgil Tibbs,52fe45789251416c9103370b,2,16897,Sidney Poitier,0,/9LV17m3H7nGCJTXg7pzhK857g6V.jpg
3,Logan Sharpe,52fe45789251416c9103370f,2,2641,Martin Landau,1,/ylT7pqkcPNsHloe2dJsePFSoIkE.jpg
4,Valerie Tibbs,52fe45789251416c91033713,2,83824,Barbara McNair,2,/8PbyqsEbGLdld06etFVSisL7NC5.jpg
5,Rice Weedon,52fe45789251416c91033717,2,2516,Anthony Zerbe,3,/ekhT4eIQP3XloHFTRr0THiVP9ve.jpg
6,Woody Garfield,52fe45789251416c9103371b,2,68812,Ed Asner,4,/nUnDLli9zmGQu6UCEU3G4FUdYqQ.jpg
7,Captain Marden,52fe45789251416c9103371f,2,9596,Jeff Corey,5,/jlc4DLs99u7f9HOoco3dv5DBAoJ.jpg
8,,5310d5fc925141103500131a,1,129550,Norma Crane,6,/hDRMPoBjCGaiOswleDgizJfEDxR.jpg
9,,5310d603925141101f001249,0,51348,David Sheiner,7,/mSaS01WRTnbxrXO0fxRou7SGw8b.jpg
10,,5310d60f925141101f00124b,1,18292,Beverly Todd,8,/pu3WvCEFahtHXElYVwqgzo9x1p5.jpg
11,,5310d619925141104d001397,2,12296,John Hillerman,9,/sZ44pzr7OJrdxGfsGjTMavFCW2K.jpg
19,Mealie Williamson,57f1e6249251414645003884,2,82613,Juano Hernández,10,/9hFMZK3SC9znbY2yHAcKWdSHSjR.jpg
3,Annie,52fe4e9b9251416c7515c3c5,0,550598,Teagan Vincze,0,
4,Chad,549c8045c3a3685542000b50,0,1371860,Jez Bonham,1,
5,Devon,549c8050c3a3682f21004111,0,1404066,Justin Sproule,2,
1,Ernie Driscoll,52fe461c9251416c91049783,2,70820,John Payne,0,/6q22bPi0WhFbGord1z5YyBCrk6f.jpg
2,Linda James,52fe461c9251416c91049787,1,11494,Evelyn Keyes,1,/nqIiMP4PkeiJGaSJK53zdMiqI0j.jpg
3,Victor Rawlins,52fe461c9251416c9104978b,2,14529,Brad Dexter,2,/cY9KS4CfudOllMMB26jPpnii89w.jpg
4,Stan Hogan,52fe461c9251416c9104978f,2,17759,Frank Faylen,3,/rTeI8MEFLqdtGkIO5bc96DqO4pE.jpg
5,Pauline Driscoll,52fe461c9251416c91049793,1,116493,Peggie Castle,4,/oH9Ig62Swy2hJyFIGLi1leizF3i.jpg
6,Christopher,52fe461c9251416c91049797,2,3343,Jay Adler,5,/vBwdEXvk96OLlIiykTst6cgIl5y.jpg
7,Mickey,52fe461c9251416c9104979b,2,103054,Jack Lambert,6,/fEKgNtClreXTBECWDxEPGGLpdZK.jpg
8,Lloyd Morgan,52fe461c9251416c9104979f,2,94202,Glenn Langan,7,/udIlr9tUybOpOeyCzl0QiVTPjHX.jpg
9,Pop Durkee,52fe461c9251416c910497a3,0,116494,Eddy Waller,8,/9QJn0nE81xdatF10nEAj5zOZIc4.jpg
10,Bud,52fe461c9251416c910497a7,2,91218,John Daheim,9,/5AqnKNVeLIgxOngVzSj31aToDXE.jpg
11,Waldo Daggett,52fe461c9251416c910497ab,2,2782,Ian Wolfe,10,/ylp7puM2Hcd0VkQvXfmD7zkP4m7.jpg
12,Nat Finley,52fe461c9251416c910497af,2,115330,Peter Leeds,11,/7nSJjfvU1O4LCOrcpbVoiULymUw.jpg
13,Director,52fe461c9251416c910497b3,2,29626,William Tannen,12,
14,Chuck,52fe461c9251416c910497b7,2,14874,Gene Reynolds,13,/bjrNIqNKFqZsd38FMkrTiXtyzXe.jpg
22,Monk (uncredited),5834eeeec3a3682f9d00d805,0,124847,Ric Roman,14,/gluHcYjUii31eH3C1ShmTwCd7yT.jpg
3,Lilith,52fe4c87c3a368484e1bb0c5,1,62001,Dee Wallace,0,/zDM6pOTQJfhuOl4HB66Axj01c1F.jpg
4,Gretel Grimm,52fe4c87c3a368484e1bb0c9,0,1072141,Stephanie Greco,1,/zSRLQIzMfywMxme2fy7pTnzSZG2.jpg
5,Hansel Grimm,52fe4c87c3a368484e1bb0cd,0,134453,Brent Lydic,2,/hPHy4db07S0IAfbrCLFq2nrhmuT.jpg
6,John,52fe4c87c3a368484e1bb0d1,2,945542,Jasper Cole,3,/zsHc9mShZQsSG8XItQ6wiRAnWBi.jpg
7,Jane,52fe4c87c3a368484e1bb0d5,1,1044567,Sara Fletcher,4,/paM68WgKBTs00w8QVeFaQxfEDkd.jpg
8,Sheriff Woody Meckes,52fe4c87c3a368484e1bb0d9,2,1000555,M. Steven Felty,5,
9,Kevin,52fe4c87c3a368484e1bb0dd,0,111018,Clark Perry,6,
10,Bobby,52fe4c87c3a368484e1bb0e1,2,1157372,Frank Giarmona,7,
11,Ruby Lumiers,52fe4c87c3a368484e1bb0e5,1,168914,Trish Coren,8,
12,Brandon Grimm,52fe4c87c3a368484e1bb0e9,2,174331,Steve Hanks,9,
13,Deputy Jerry Carter,52fe4c87c3a368484e1bb0ed,2,1157373,Adrian Bustamante,10,/wpCTRYXMZWBzRXDXoaVHsn2o0tv.jpg
14,Dana,52fe4c87c3a368484e1bb0f1,0,1157374,Lydia Woods,11,
15,Sylvia,52fe4c87c3a368484e1bb0f5,0,1157375,Mariangela Pagan,12,
16,Jane's Father,52fe4c87c3a368484e1bb0f9,2,95988,Jonathan Nation,13,/yhIRbVE9dWZlzCQFoe00fkA2Es4.jpg
17,Double,52fe4c87c3a368484e1bb0fd,0,1157376,Jerey Basia,14,
11,Craig Gilner,52fe466bc3a36847f80fdfcf,2,132712,Keir Gilchrist,0,/vFrziqS1PDoHYFs2Vn9ro3577Ry.jpg
1,Noelle,52fe466bc3a36847f80fdfa5,1,34847,Emma Roberts,1,/5sFDfAJVxRLlsxT9fA16iWAiwpU.jpg
2,Bobby,52fe466bc3a36847f80fdfa9,2,58225,Zach Galifianakis,2,/xZo7qB575ssksOhSqfrs6FVqtPR.jpg
31,Dr. Eden Minerva,5616e46f9251412af20003ce,1,19492,Viola Davis,3,/9nhqKVGA09DLeZqsvWVoNeTRlRQ.jpg
4,Nia,52fe466bc3a36847f80fdfad,1,37153,Zoë Kravitz,4,/wcl5pdFDAUyDgJ1gfQErXch6FgH.jpg
14,Aaron Fitzcarraldo,52fe466bc3a36847f80fdfdb,2,1142720,Thomas Mann,5,/9URrxF1AKqL8SxxOeAVHKBAlWEx.jpg
12,Lynn Gilner,52fe466bc3a36847f80fdfd3,1,16858,Lauren Graham,6,/fnNv7OCvO7ySSh1Bf5xNAn5mXGC.jpg
30,George Gilner,5616e45dc3a3680fba000401,2,84407,Jim Gaffigan,7,/qWgrDUSX77Ay6XMX9lpI3cXiXKY.jpg
13,Smitty,52fe466bc3a36847f80fdfd7,2,4654,Jeremy Davies,8,/xPM0Wf4zVDpdNw3xokD2mDTqtoP.jpg
44,Dr. Mahmoud,584907ee92514119b600fece,2,20644,Aasif Mandvi,9,/bwGodKf1CMfJqdj7D5BdUMmOky9.jpg
45,Muqtada,584907fc92514119ad00ff6a,2,156739,Bernard White,10,/1DEmHQyjfMLQssEE8PeFOtTYGn3.jpg
46,Humble,58490805c3a368141f00ff05,0,1232599,Matthew Maher,11,/22q6AafRKJ7EpuFpcp0A7mwMh9L.jpg
47,Johnny,5849080ec3a368141100fb99,2,94432,Adrian Martinez,12,/zDnnzak4BLb5dNc9taqLNprkRvw.jpg
48,Alyssa Gilner,58490826c3a368141100fba0,0,560118,Dana DeVestern,13,
49,Nurse Harper,58490844c3a368140a0107cf,1,53067,Karen Chilton,14,/feel6tLE5ZCj9mUvJGJf0r6Uwhk.jpg
52,Monica,5849086bc3a368140a0107f0,1,177022,Rosalyn Coleman,15,/gNKNJdVaoooj0LGJP6LKjbyGOU0.jpg
57,Solomon,584908cbc3a368140e0113f6,2,95604,Daniel London,16,/yX7Nga9EYG1ejlRFRV5wbZBM60W.jpg
58,Mr. Reynolds,584908da92514119b90101bb,0,1226310,Leo Allen,17,/5DlQFGDK4HqJRjnoQLZqJ2M3Lzq.jpg
59,Joanie,584908e8c3a368141a010d56,1,210386,Morgan Murphy,18,/dp0AkgI155nSTS1uC9uzvyovey2.jpg
60,Little Craig,584908f5c3a368141a010d61,0,1719597,Billy McFadden,19,
50,Ronny,5849084f92514119c2010316,0,1719593,Jared Goldstein,20,
51,Scuggs,5849086192514119b300fbc6,0,1719594,Alan Aisenberg,21,
53,Jimmy,5849087ec3a368141100fbc7,0,20748,Lou Myers,22,/9MeucdjnK3jJkeuO2r0m7ePHAcn.jpg
54,Roger,58490890c3a368140e0113e3,2,81557,MacIntyre Dixon,23,
55,Becca,584908a4c3a368142800edcb,0,1719595,Molly Hager,24,
56,Jennifer,584908adc3a368141a010d28,0,1719596,Ato Blankson-Wood,25,
61,Neil,584908fdc3a368141100fc08,0,1719598,Ben Folstein,26,
62,Charlie,5849090cc3a368141a010d76,0,1719599,Stewart Steinberg,27,
3,Saturnin,52fe4669c3a36847f80fda3b,2,69958,Fernandel,0,/glyUlzvojKXRnTxCKh3WBZ4hqgn.jpg
4,Angèle Barbaroux,52fe4669c3a36847f80fda3f,0,564273,Orane Demazis,1,/cHwfS5coIpilo7mubfc1t16kxKi.jpg
5,Clarius Barbaroux,52fe4669c3a36847f80fda43,0,543929,Henri Poupon,2,/981L2vwkjtjcYneewUMOanBIjft.jpg
6,Amédée,52fe4669c3a36847f80fda47,2,69971,Édouard Delmont,3,/8FIPdIuNpEiDaGe5frIqy4ODP2i.jpg
7,Philomène Barbaroux,52fe4669c3a36847f80fda4b,0,544204,Annie Toinon,4,/Aqac6UecX4J6szGPz1eYrjZjWe3.jpg
8,Albin,52fe4669c3a36847f80fda4f,0,14242,Jean Servais,5,/u6pWPrF8uUa4WQgZc8ueNTxTBjo.jpg
2,Phillip,52fe49259251416c750beeb5,2,29792,David Dukes,0,/3mGdu1jF7TO66rUbyI6seaH5ahP.jpg
3,Kramer,52fe49259251416c750beeb9,2,12518,Richard Jordan,1,/9Wv303Zx9yU8zp2sEG1cZbpYRre.jpg
4,Solly Berliner,52fe49259251416c750beebd,2,1037,Harvey Keitel,2,/4IcHhp1SCKijRxb7kqnxZNJuKdn.jpg
5,Harold Canterbury,52fe49259251416c750beec1,2,8924,Frank Langella,3,/wMlcjLBQouQjE0iceseNTxUF3BF.jpg
6,Cavanaugh,52fe49259251416c750beec5,2,6355,Roy Scheider,4,/gx1jsvIL2OCzG6TOnl7ErgD28ZU.jpg
7,Paul,52fe49269251416c750beec9,2,62893,Craig Wasson,5,/7LX5Gl56EIodVKCWZ8QaZYVLNaU.jpg
8,Terry,52fe49269251416c750beecd,2,4515,Treat Williams,6,/uKejRJTEVOy6IOsJX2mJH3SwbTl.jpg
9,Nancy,52fe49269251416c750beed1,1,8893,Stockard Channing,7,/5UFMOfbzod42UiPUna59Ch1e37a.jpg
10,Felicia,52fe49269251416c750beed5,1,79073,Gina Gallego,8,/knCS7C8QRiErd8H0SQ0Gg0v1ERw.jpg
11,Hannah,52fe49269251416c750beed9,0,74276,Cindy Pickett,9,/6CqKvPebiGfLtPkUO2wJi9kd572.jpg
12,Teensy,52fe49269251416c750beedd,1,10431,Jennifer Jason Leigh,10,/tncFH9YfrK2ql1cNXGEkEAJ5zIz.jpg
5,Boris / Hardik,52fe4c8a9251416c910f81bd,2,35747,Saif Ali Khan,1,/eoRMkObOm8SgJi5ff3uGZfVrG4d.jpg
6,Bunny,52fe4c8a9251416c910f81c1,2,86884,Anand Tiwari,2,/gFsv5woAfWkHFjs9UAFEvuzhrjc.jpg
7,Luv,52fe4c8a9251416c910f81c5,2,119828,Vir Das,3,/6WtMOWhpgdRU0liClkqiK4kgKXM.jpg
8,Luna,52fe4c8a9251416c910f81c9,0,1172083,Pooja Gupta,4,/dS6Vj7UG4Pwi6F1GPgAZJPOhSCW.jpg
1,Lisa Cohen (as Daniela Levy),52fe47449251416c9106fbd3,0,27275,Daniela Poggi,0,/kZv7wVz7tlfTCyosJ7CTWKHPO4F.jpg
2,Commandant Conrad von Starker (as Marc Loud),52fe47449251416c9106fbd7,0,1074068,Adriano Micantoni,1,
3,Alma,52fe47449251416c9106fbdb,0,1115594,Maristella Greco,2,
6,,549cada9c3a3682f1b00460c,0,1401656,Fulvio Ricciardi,3,
7,,549cadb7c3a3682f1b004610,0,1142838,Antiniska Nemour,4,
8,,549cadc29251413132004548,0,544837,Caterina Barbero,5,
1,The Gunfighter,53ad2e31c3a3682ef10012f2,0,1070870,Shawn Parsons,0,/m75dCgDJ1kGgjrP52TJGp2y4HVY.jpg
5,Tommy Henderson,54c02e769251416e600096e1,2,154648,Scott Beehner,1,/m0dGsMX2dZfPPGCDKHhBSnP510k.jpg
4,Johnny Henderson,54c02e639251416e9b0099bd,0,1416658,Brace Harris,2,
6,Sally,54c02e869251416e9b0099c0,0,1272538,Eileen O'Connell,3,
7,Sam,54c02e92925141315a00234b,0,1223703,Jordan Black,4,/1m06XlIZX5dqSxwRTaSfvgGWxFW.jpg
8,Bill Jessup,54c02ea49251416e600096e5,2,169198,Timothy Brennen,5,/3JA3spPTRFjW6TCFSXvdkb6aX93.jpg
9,Elijah Jessup,54c02eb49251411d7700ff7c,2,1297180,Travis Lincoln Cox,6,/y6y7C339Q7HUUWs26bLpkYYXEKb.jpg
10,Ned Schilling,54c02ed5c3a3687c40009dca,0,99219,Circus-Szalewski,7,/gRGIpAkzmqjYoqwp8re4tqRIVEL.jpg
11,John McCullers,54c02eeac3a3686c6b012a43,0,76034,Keith Biondi,8,
0,The Narrator,53ad2e23c3a3682edb00138c,2,17039,Nick Offerman,9,/mycTNCHzvPY6Alpuw1jzeIjpEX3.jpg
1,"Fellini, Age 18",52fe43e89251416c75022a57,2,67879,Peter Gonzales Falcon,0,/vnr8wgBuPkNCAGt57QLRgkV5rYi.jpg
2,Dolores - Young Prostitute,52fe43e89251416c75022a5b,0,67880,Fiona Florence,1,
3,Princess Domitilla,52fe43e89251416c75022a5f,0,67881,Pia De Doses,2,
4,Underground Guide,52fe43e89251416c75022a63,2,67882,Marne Maitland,3,/y8q7N1D28UmmwuRgt39X2fv6xTa.jpg
5,Cardinal Ottaviani,52fe43e89251416c75022a67,0,67883,Renato Giovannoli,4,
6,Pharmacist's wife / Cinema spectator,52fe43e89251416c75022a6b,1,44421,Elisa Mainardi,5,/aeK2epnIFOOX8ad0d34Qzn2wC2U.jpg
18,Reporter Interviewing Fellini,587d615c9251414101013063,1,1740212,Norma Giacchero,6,
19,Fellini as a Child,59be60369251413551028f01,0,1889600,Stefano Mayore,7,
20,Music Hall Compere,59be6037925141356d028669,0,1041222,Galliano Sbarra,8,/9w5l6NBpzLG3yalJW77OdRdQoYj.jpg
21,Anna Magnani,59be6037925141350b02a6a5,1,4421,Anna Magnani,9,/ygpE4VtT0TtrF2mfceJBT8u2Nhh.jpg
22,,59be6037925141356d02866c,0,1706157,Ginette Marcelle Bron,10,
23,Gore Vidal,59be6038c3a3681b9702bcb8,2,11626,Gore Vidal,11,/vHIIjpltpM9StRYmjjM7liAObuZ.jpg
1001,Tom Thompson,52fe48cb9251416c750b3871,2,167449,Chris Langham,0,/tbrAMlHVUwzQsIqTNwVnHzD4P3S.jpg
1003,Eric Sacks,53352c4ac3a3682a94004321,0,1221053,Simon Amstell,1,/zOqetWA9ABh6X5eXMJtfx2hYN6N.jpg
1004,,56fb1ff4c3a36808d70005ee,0,939337,Will Sharpe,2,
1005,,56fb1ffe92514128830005fe,0,1598278,Amanda Hadingue,3,
1006,,56fb2013925141288a000593,0,1340970,Colin Hurley,4,
1007,,56fb204792514128910005f2,0,1182600,Anna O'Grady,5,
1008,,56fb2054c3a36808c200066c,0,1598279,Helen Cripps,6,
1009,,56fb2062925141288a0005a9,0,1598280,Bernadette Russell,7,
1010,,56fb2071c3a36808c2000675,0,1252533,Sophia Di Martino,8,/xpctBgWZX2UVDgtDfRoVAE0CHjD.jpg
1011,,56fb2084c3a36808c8000656,0,1239564,Arnab Chanda,9,
1,Alfred Kinsey,52fe440a9251416c75026e0f,2,3896,Liam Neeson,0,/9mdAohLsDu36WaXV2N3SQ388bvz.jpg
2,Clara McMillen,52fe440a9251416c75026e13,1,350,Laura Linney,1,/unRRWITXrZsbk9iTmnjVxd6yZv9.jpg
3,Wardell Pomeroy,52fe440a9251416c75026e17,2,5577,Chris O'Donnell,2,/pjIwKa4AkgTzDO2Onz9dPn5KZTr.jpg
4,Clyde Martin,52fe440a9251416c75026e1b,2,133,Peter Sarsgaard,3,/dGoUlDEJumPY0CFlT7eM6KVdLUu.jpg
5,Paul Gebhard,52fe440a9251416c75026e1f,2,16327,Timothy Hutton,4,/ypC4mzLExwmG0QHfi8vFe9LTeSi.jpg
6,Alfred Seguine Kinsey,52fe440a9251416c75026e23,2,12074,John Lithgow,5,/uquz3dZ0fs0lAK57lCXwxaslVkb.jpg
7,Thurman Rice,52fe440a9251416c75026e27,2,13472,Tim Curry,6,/eo8AHZqSKuPconj1ueXHHBS37pM.jpg
18,Agnes Gebhard,52fe440a9251416c75026e67,1,52776,Dagmara Domińczyk,7,/g0wJsCZEox3HyHkoDoIYr0cbNv5.jpg
27,Alan Gregg,52fe440a9251416c75026e95,2,19152,Dylan Baker,8,/6r8DkPjWQDVe3Ak1peMeOHhtXqL.jpg
28,Alice Martin,52fe440a9251416c75026e99,1,86034,Julianne Nicholson,9,/iXjSXsYpb8GAehnLPKX74eXZE6H.jpg
29,Kenneth Braun,52fe440a9251416c75026e9d,2,6573,William Sadler,10,/nnr5u5lTL9cScrMSKV5MwslgSnn.jpg
30,Huntington Hartford,52fe440a9251416c75026ea1,2,13728,John McMartin,11,/tZBKJcaZ8iwXVWARA4D1BMPyMXF.jpg
31,Sara Kinsey,52fe440a9251416c75026ea5,1,5047,Veronica Cartwright,12,/8s31kdotRrghkH4DkxpRZCmELYd.jpg
32,Barbara Merkle,52fe440a9251416c75026ea9,1,52003,Kathleen Chalfant,13,/sxsYCRctVv85Ebzgwm32Mx9UpDd.jpg
33,Martha Pomeroy,52fe440a9251416c75026ead,1,52996,Heather Goldenhersh,14,/cgP13Iypseu7EPrKqxck58WKeXr.jpg
34,Herman Wells,52fe440a9251416c75026eb1,2,17485,Oliver Platt,15,/an9n3aUKFAN50GDsbqwIkvWlcus.jpg
36,Bruce Kinsey,544a1f670e0a26747c00382c,2,432040,Luke MacFarlane,16,/tbJWAz9EYx49QWORvvBehwcpy38.jpg
37,Ben,544a1f9e0e0a26748f003851,2,17697,John Krasinski,17,/nOWwdZURikW22qo6OUSGFCTukgc.jpg
38,Student,57e0616f9251416c1f00c9ac,2,1495342,Randy Redd,18,/7dBzMS1EnfsohfKfYolEBefyEif.jpg
45,Female Student #2,58dc1e0f92514126fe002e7b,1,150212,Mara Hobel,19,/l6fDNvtiVwWnzsqD3UKPadDblYv.jpg
1,Jon Rubin,52fe460bc3a36847f80e9159,2,380,Robert De Niro,0,/lvTSwUcvJRLAJ2FB5qFaukel516.jpg
8,Judy Bishop,52fe460bc3a36847f80e916f,1,41258,Jennifer Salt,1,/oy6UyFnhLkpJ8ZDwS6IicIBt1YW.jpg
9,Joe Banner,52fe460bc3a36847f80e9173,2,922,Allen Garfield,2,/wa8WAH20QGm1fLPR5Wrbja5C5rx.jpg
10,Superintendent,52fe460bc3a36847f80e9177,2,1466,Charles Durning,3,/cDbNCqLStv13MW8W6DZ504xsbrz.jpg
11,Jeannie Mitchell,52fe460bc3a36847f80e917b,1,117627,Lara Parker,4,/vEBhBzoswkNgC9AOS684sM4SS8h.jpg
12,Pervert,52fe460bc3a36847f80e917f,0,1140779,Abraham Goren,5,
13,Jimmy Mitchell,52fe460bc3a36847f80e9183,0,1140780,Bruce Price,6,
14,Ricky Mitchell,52fe460bc3a36847f80e9187,0,1140781,Ricky Parker,7,
15,Andy Mitchell,52fe460bc3a36847f80e918b,2,1140782,Andy Parker,8,
16,Uncle Tom Wood,52fe460bc3a36847f80e918f,2,101377,Paul Bartel,9,/7Kj1Y9V8lfnFXHkjf30H8d3ylQA.jpg
17,Gerrit Wood,52fe460bc3a36847f80e9193,2,26283,Gerrit Graham,10,/uXcWDznKXAbquPEHLlKKm7EeyoF.jpg
18,Playboy,52fe460bc3a36847f80e9197,0,1140783,Nelson Peltz,11,
19,Roommate,52fe460bc3a36847f80e919b,0,1140784,Robbie Heywood,12,
20,Roommate,52fe460bc3a36847f80e919f,0,1140785,Leslie Bornstein,13,
6,Sister Martha Ann Jackson,52fe444ec3a368484e01b8e7,0,89269,Cathryn Caviness,0,
7,Razz Jackson,52fe444ec3a368484e01b8eb,2,89264,Spencer Williams,1,/mF1xJe8GtKosTPFIAqvihMGjZPc.jpg
8,Sister Jenkins,52fe444ec3a368484e01b8ef,0,89270,Juanita Riley,2,
9,Sister Ellerby,52fe444ec3a368484e01b8f3,0,89271,Reather Hardeman,3,
10,The Angel,52fe444ec3a368484e01b8f7,0,89272,Rogenia Goldthwaite,4,
11,Satan,52fe444ec3a368484e01b8fb,0,89273,James B. Jones,5,
12,Judas Green,52fe444ec3a368484e01b8ff,0,89274,Frank H. McClennan,6,
10,Swan,52fe44479251416c7502f22d,0,36409,Michael Beck,0,/gpaKVOeavCeK08GiukvnUgAiHFD.jpg
3,Ajax,52fe44479251416c7502f205,2,1736,James Remar,1,/AeSuQlBclvWqztlpkf9nIhvvhsc.jpg
11,Luther,52fe44479251416c7502f231,2,1737,David Patrick Kelly,2,/ujvmeyBvEJ7gkvww0OYDBlbxOTT.jpg
13,Cleon,52fe44479251416c7502f23b,2,69564,Dorsey Wright,3,/kzkgvlhX2BsrvbrNo18nQdUmg4c.jpg
14,Cochise,52fe44479251416c7502f23f,0,1058172,David Harris,4,
15,Mercy,52fe44479251416c7502f243,1,77256,Deborah Van Valkenburgh,5,/d17eio3cj1iwwtFR927oKCou681.jpg
16,Snow,52fe44479251416c7502f247,0,1080553,Brian Tyler,6,
17,Baseball Fury,52fe44479251416c7502f24b,2,55271,Steve James,7,/pNK50BHuGfegOJo8scrd3ys5KNB.jpg
18,Cowboy,579a447192514112fb0040e8,0,1658017,Tom McKitterick,8,
19,Rembrandt,579a4471c3a3682d4f00644d,2,1132251,Marcelino Sanchez,9,
20,Vermin,579a4472c3a3682d4f006451,0,1658018,Terry Michos,10,
21,Cyrus,579a4472c3a3680e43004106,0,1655498,Roger Hill,11,/7gkgoHRYIn9XJ6ZwwSvO6tPUM5N.jpg
22,D.J.,579a4472c3a3682273006271,1,71266,Lynne Thigpen,12,/hxyt6zQokF8LvWnsPPzIik8pJSG.jpg
23,Policewoman,579a44729251411296003cad,1,2167,Mercedes Ruehl,13,/dGyZ3s7TdC88JgDMQaQqUOwFul0.jpg
24,Gas Station Man,579a4473c3a368251b005d8d,2,152408,John Snyder,14,/aZQoXztNm5C6Rz0ZjIdjV0vHKdO.jpg
1,Walter,52fe4595c3a36847f80cf64d,2,3087,Robert Duvall,0,/1aBC7NxPy10ofng6HsJBecJ1vMZ.jpg
2,Frank,52fe4595c3a36847f80cf651,2,194,Richard Harris,1,/51wDHVFNqrYgvUBMOcACAt4sJU9.jpg
3,Helen Cooney,52fe4595c3a36847f80cf655,1,4090,Shirley MacLaine,2,/m9rOtxET925JKeAsSXpEUcmKKoY.jpg
4,Elaine,52fe4595c3a36847f80cf659,1,18277,Sandra Bullock,3,/bsAy8f8UZKairXQzRukU5FP4XAQ.jpg
6,Ned Ryan,52fe4595c3a36847f80cf65d,2,60634,Marty Belafsky,5,/4mXAx4zZYyV1j613NtrdCC8EYMY.jpg
7,Georgia,52fe4595c3a36847f80cf661,1,6721,Piper Laurie,6,/eKjVK5MQ5RK9XuVLaCC2oYACmbK.jpg
8,Bernice,52fe4595c3a36847f80cf665,1,21202,Micole Mercurio,7,/rqNwt1vtix7LJ94TjTin0t9vnHC.jpg
11,Bookstore Manager,56280c2a92514110d2000162,2,55257,Adam Arkin,8,/zCLaZZMQxBMZ4DtXOecy84xnO2g.jpg
0,Himself,534b07d6c3a3682de4001eeb,0,1309765,Richard Berkowitz,1,
3,Himself,52fe498a9251416c910b093d,2,1032,Martin Scorsese,0,/4Xwx5XL1RJj0JQmEo8Fhr6nkpOg.jpg
4,Himself,52fe498a9251416c910b0941,2,7482,Julian Schnabel,1,/uTAq7otu6P5ogsJqWAKCzcNTIn9.jpg
2,Víctor Montero,52fe4de9c3a368484e204555,0,34018,Quim Gutiérrez,0,/bZuPsaQASxuS1vMcxz80kbfCvVw.jpg
3,Marina Vidarte,52fe4de9c3a368484e204559,0,587930,Marta Etura ,1,/ftnv0pJYivUqxZgnm0FDUYcAUhV.jpg
10,Pablo Diuk,54ad0e54c3a3680c3000b71d,2,27459,Ernesto Alterio,2,/AjJTvctbOJ1Z2sOlOiRP2hrIzmS.jpg
4,Luis,52fe4de9c3a368484e20455d,0,114461,Carlos Areces,3,/cFZOFofSWOZUDTprP3xMxfkunFi.jpg
11,Valeria,5510eb8e9251410701006a9a,1,105736,Julieta Cardinali,4,
5,,52fe4de9c3a368484e204561,0,1199497,Joëlle Zilberman,5,
